"lang"
{
	"Language"	"tchinese"
	"Tokens"
	{
		"BOSS_1"	"亡靈騎士"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_1_lv2"	"<font color='#5fc866'>虛空假面的臂章</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_1_lv3"	"<font color='#477bff'>虛空假面的臂章</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_1_lv4"	"<font color='#a91ac8'>虛空假面的臂章</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_1_lv5"	"<font color='#fe6d15'>虛空假面的臂章</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_1_lv6"	"<font color='#ffbc09'>虛空假面的臂章</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_1_lv7"	"<font color='#d92b2b'>虛空假面的臂章</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv1"	"暗影迷霧手套"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv2"	"<font color='#5fc866'>暗影迷霧手套</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv3"	"<font color='#477bff'>暗影迷霧手套</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv4"	"<font color='#a91ac8'>暗影迷霧手套</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv5"	"<font color='#fe6d15'>暗影迷霧手套</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv6"	"<font color='#ffbc09'>暗影迷霧手套</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_2_lv7"	"<font color='#d92b2b'>暗影迷霧手套</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv1"	"恐懼面具"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv2"	"<font color='#5fc866'>恐懼面具</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv3"	"<font color='#477bff'>恐懼面具</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv4"	"<font color='#a91ac8'>恐懼面具</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv5"	"<font color='#fe6d15'>恐懼面具</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv6"	"<font color='#ffbc09'>恐懼面具</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_3_lv7"	"<font color='#d92b2b'>恐懼面具</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv1"	"邪惡披風"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv2"	"<font color='#5fc866'>邪惡披風</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv3"	"<font color='#477bff'>邪惡披風</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv4"	"<font color='#a91ac8'>邪惡披風</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv5"	"<font color='#fe6d15'>邪惡披風</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv6"	"<font color='#ffbc09'>邪惡披風</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_4_lv7"	"<font color='#d92b2b'>邪惡披風</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv1"	"惡靈石碑"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv2"	"<font color='#5fc866'>惡靈石碑</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv3"	"<font color='#477bff'>惡靈石碑</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv4"	"<font color='#a91ac8'>惡靈石碑</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv5"	"<font color='#fe6d15'>惡靈石碑</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv6"	"<font color='#ffbc09'>惡靈石碑</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_5_lv7"	"<font color='#d92b2b'>惡靈石碑</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv1"	"罪惡之源"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv2"	"<font color='#5fc866'>罪惡之源</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv3"	"<font color='#477bff'>罪惡之源</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv4"	"<font color='#a91ac8'>罪惡之源</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv5"	"<font color='#fe6d15'>罪惡之源</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv6"	"<font color='#ffbc09'>罪惡之源</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_6_lv7"	"<font color='#d92b2b'>罪惡之源</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv1"	"戰神護符"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv2"	"<font color='#5fc866'>戰神護符</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv3"	"<font color='#477bff'>戰神護符</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv4"	"<font color='#a91ac8'>戰神護符</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv5"	"<font color='#fe6d15'>戰神護符</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv6"	"<font color='#ffbc09'>戰神護符</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_7_lv7"	"<font color='#d92b2b'>戰神護符</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv1"	"冰霜之淚珠"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv2"	"<font color='#5fc866'>冰霜之淚珠</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv3"	"<font color='#477bff'>冰霜之淚珠</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv4"	"<font color='#a91ac8'>冰霜之淚珠</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv5"	"<font color='#fe6d15'>冰霜之淚珠</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv6"	"<font color='#ffbc09'>冰霜之淚珠</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_8_lv7"	"<font color='#d92b2b'>冰霜之淚珠</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv1"	"純黑的火焰石"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv2"	"<font color='#5fc866'>純黑的火焰石</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv3"	"<font color='#477bff'>純黑的火焰石</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv4"	"<font color='#a91ac8'>純黑的火焰石</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv5"	"<font color='#fe6d15'>純黑的火焰石</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv6"	"<font color='#ffbc09'>純黑的火焰石</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_9_lv7"	"<font color='#d92b2b'>純黑的火焰石</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv1"	"惡魔之吻"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv2"	"<font color='#5fc866'>惡魔之吻</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv3"	"<font color='#477bff'>惡魔之吻</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv4"	"<font color='#a91ac8'>惡魔之吻</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv5"	"<font color='#fe6d15'>惡魔之吻</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv6"	"<font color='#ffbc09'>惡魔之吻</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_10_lv7"	"<font color='#d92b2b'>惡魔之吻</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv1"	"靈魂看守者"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv2"	"<font color='#5fc866'>靈魂看守者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv3"	"<font color='#477bff'>靈魂看守者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv4"	"<font color='#a91ac8'>靈魂看守者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv5"	"<font color='#fe6d15'>靈魂看守者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv6"	"<font color='#ffbc09'>靈魂看守者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_11_lv7"	"<font color='#d92b2b'>靈魂看守者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv1"	"女神之翼"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv2"	"<font color='#5fc866'>女神之翼</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv3"	"<font color='#477bff'>女神之翼</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv4"	"<font color='#a91ac8'>女神之翼</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv5"	"<font color='#fe6d15'>女神之翼</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv6"	"<font color='#ffbc09'>女神之翼</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_12_lv7"	"<font color='#d92b2b'>女神之翼</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv1"	"惡魔號角"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv2"	"<font color='#5fc866'>惡魔號角</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv3"	"<font color='#477bff'>惡魔號角</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv4"	"<font color='#a91ac8'>惡魔號角</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv5"	"<font color='#fe6d15'>惡魔號角</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv6"	"<font color='#ffbc09'>惡魔號角</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_13_lv7"	"<font color='#d92b2b'>惡魔號角</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv1"	"奇美拉的守護"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv2"	"<font color='#5fc866'>奇美拉的守護</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv3"	"<font color='#477bff'>奇美拉的守護</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv4"	"<font color='#a91ac8'>奇美拉的守護</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv5"	"<font color='#fe6d15'>奇美拉的守護</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv6"	"<font color='#ffbc09'>奇美拉的守護</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_14_lv7"	"<font color='#d92b2b'>奇美拉的守護</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv1"	"腐蝕之心"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv2"	"<font color='#5fc866'>腐蝕之心</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv3"	"<font color='#477bff'>腐蝕之心</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv4"	"<font color='#a91ac8'>腐蝕之心</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv5"	"<font color='#fe6d15'>腐蝕之心</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv6"	"<font color='#ffbc09'>腐蝕之心</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_15_lv7"	"<font color='#d92b2b'>腐蝕之心</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv1"	"吸魂者"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv2"	"<font color='#5fc866'>吸魂者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv3"	"<font color='#477bff'>吸魂者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv4"	"<font color='#a91ac8'>吸魂者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv5"	"<font color='#fe6d15'>吸魂者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv6"	"<font color='#ffbc09'>吸魂者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_16_lv7"	"<font color='#d92b2b'>吸魂者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv1"	"剝皮者"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv2"	"<font color='#5fc866'>剝皮者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv3"	"<font color='#477bff'>剝皮者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv4"	"<font color='#a91ac8'>剝皮者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv5"	"<font color='#fe6d15'>剝皮者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv6"	"<font color='#ffbc09'>剝皮者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_17_lv7"	"<font color='#d92b2b'>剝皮者</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv1"	"地獄三頭犬的牙齒"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv2"	"<font color='#5fc866'>地獄三頭犬的牙齒</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv3"	"<font color='#477bff'>地獄三頭犬的牙齒</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv4"	"<font color='#a91ac8'>地獄三頭犬的牙齒</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv5"	"<font color='#fe6d15'>地獄三頭犬的牙齒</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv6"	"<font color='#ffbc09'>地獄三頭犬的牙齒</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_18_lv7"	"<font color='#d92b2b'>地獄三頭犬的牙齒</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv1"	"死神的筆記本"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv2"	"<font color='#5fc866'>死神的筆記本</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv3"	"<font color='#477bff'>死神的筆記本</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv4"	"<font color='#a91ac8'>死神的筆記本</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv5"	"<font color='#fe6d15'>死神的筆記本</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv6"	"<font color='#ffbc09'>死神的筆記本</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_19_lv7"	"<font color='#d92b2b'>死神的筆記本</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv1"	"劇毒之觸"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv2"	"<font color='#5fc866'>劇毒之觸</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv3"	"<font color='#477bff'>劇毒之觸</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv4"	"<font color='#a91ac8'>劇毒之觸</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv5"	"<font color='#fe6d15'>劇毒之觸</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv6"	"<font color='#ffbc09'>劇毒之觸</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_20_lv7"	"<font color='#d92b2b'>劇毒之觸</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv1"	"雷神之力"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv2"	"<font color='#5fc866'>雷神之力</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv3"	"<font color='#477bff'>雷神之力</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv4"	"<font color='#a91ac8'>雷神之力</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv5"	"<font color='#fe6d15'>雷神之力</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv6"	"<font color='#ffbc09'>雷神之力</font>"
		"DOTA_Tooltip_ability_item_sj_fz_dj_1_21_lv7"	"<font color='#d92b2b'>雷神之力</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv1"	"秘銀手鐲"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv2"	"<font color='#5fc866'>秘銀手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv3"	"<font color='#477bff'>秘銀手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv4"	"<font color='#a91ac8'>秘銀手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv5"	"<font color='#fe6d15'>秘銀手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv6"	"<font color='#ffbc09'>秘銀手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_1_lv7"	"<font color='#d92b2b'>秘銀手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv1"	"紅寶石戒子"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv2"	"<font color='#5fc866'>紅寶石戒子</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv3"	"<font color='#477bff'>紅寶石戒子</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv4"	"<font color='#a91ac8'>紅寶石戒子</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv5"	"<font color='#fe6d15'>紅寶石戒子</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv6"	"<font color='#ffbc09'>紅寶石戒子</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_2_lv7"	"<font color='#d92b2b'>紅寶石戒子</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv1"	"純金項鍊"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv2"	"<font color='#5fc866'>純金項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv3"	"<font color='#477bff'>純金項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv4"	"<font color='#a91ac8'>純金項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv5"	"<font color='#fe6d15'>純金項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv6"	"<font color='#ffbc09'>純金項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_1_3_lv7"	"<font color='#d92b2b'>純金項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv1"	"魔眼戒指"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv2"	"<font color='#5fc866'>魔眼戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv3"	"<font color='#477bff'>魔眼戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv4"	"<font color='#a91ac8'>魔眼戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv5"	"<font color='#fe6d15'>魔眼戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv6"	"<font color='#ffbc09'>魔眼戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_1_lv7"	"<font color='#d92b2b'>魔眼戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv1"	"水晶手鐲"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv2"	"<font color='#5fc866'>水晶手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv3"	"<font color='#477bff'>水晶手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv4"	"<font color='#a91ac8'>水晶手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv5"	"<font color='#fe6d15'>水晶手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv6"	"<font color='#ffbc09'>水晶手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_2_lv7"	"<font color='#d92b2b'>水晶手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv1"	"祭祀項鍊"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv2"	"<font color='#5fc866'>祭祀項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv3"	"<font color='#477bff'>祭祀項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv4"	"<font color='#a91ac8'>祭祀項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv5"	"<font color='#fe6d15'>祭祀項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv6"	"<font color='#ffbc09'>祭祀項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_2_3_lv7"	"<font color='#d92b2b'>祭祀項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv1"	"榮譽手鐲"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv2"	"<font color='#5fc866'>榮譽手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv3"	"<font color='#477bff'>榮譽手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv4"	"<font color='#a91ac8'>榮譽手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv5"	"<font color='#fe6d15'>榮譽手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv6"	"<font color='#ffbc09'>榮譽手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_1_lv7"	"<font color='#d92b2b'>榮譽手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv1"	"霸氣戒指"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv2"	"<font color='#5fc866'>霸氣戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv3"	"<font color='#477bff'>霸氣戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv4"	"<font color='#a91ac8'>霸氣戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv5"	"<font color='#fe6d15'>霸氣戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv6"	"<font color='#ffbc09'>霸氣戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_2_lv7"	"<font color='#d92b2b'>霸氣戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv1"	"索羅斯項鍊"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv2"	"<font color='#5fc866'>索羅斯項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv3"	"<font color='#477bff'>索羅斯項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv4"	"<font color='#a91ac8'>索羅斯項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv5"	"<font color='#fe6d15'>索羅斯項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv6"	"<font color='#ffbc09'>索羅斯項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_3_3_lv7"	"<font color='#d92b2b'>索羅斯項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv1"	"極光精靈手鐲"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv2"	"<font color='#5fc866'>極光精靈手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv3"	"<font color='#477bff'>極光精靈手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv4"	"<font color='#a91ac8'>極光精靈手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv5"	"<font color='#fe6d15'>極光精靈手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv6"	"<font color='#ffbc09'>極光精靈手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_1_lv7"	"<font color='#d92b2b'>極光精靈手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv1"	"審判者戒指"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv2"	"<font color='#5fc866'>審判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv3"	"<font color='#477bff'>審判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv4"	"<font color='#a91ac8'>審判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv5"	"<font color='#fe6d15'>審判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv6"	"<font color='#ffbc09'>審判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv7"	"<font color='#d92b2b'>審判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv1"	"漩渦項鍊"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv2"	"<font color='#5fc866'>漩渦項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv3"	"<font color='#477bff'>漩渦項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv4"	"<font color='#a91ac8'>漩渦項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv5"	"<font color='#fe6d15'>漩渦項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv6"	"<font color='#ffbc09'>漩渦項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv7"	"<font color='#d92b2b'>漩渦項鍊</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv1"	"夜翼手鐲"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv2"	"<font color='#5fc866'>夜翼手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv3"	"<font color='#477bff'>夜翼手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv4"	"<font color='#a91ac8'>夜翼手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv5"	"<font color='#fe6d15'>夜翼手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv6"	"<font color='#ffbc09'>夜翼手鐲</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv7"	"<font color='#d92b2b'>夜翼手鐲</font>"
