"lang"
{
	"Language"	"SChinese"
	"Tokens"
	{
		"BOSS_1"	"亡灵骑士"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv5"	"<font color='#fe6d15'>审判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv6"	"<font color='#ffbc09'>审判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_2_lv7"	"<font color='#d92b2b'>审判者戒指</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv1"	"漩涡项链"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv2"	"<font color='#5fc866'>漩涡项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv3"	"<font color='#477bff'>漩涡项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv4"	"<font color='#a91ac8'>漩涡项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv5"	"<font color='#fe6d15'>漩涡项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv6"	"<font color='#ffbc09'>漩涡项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_4_3_lv7"	"<font color='#d92b2b'>漩涡项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv1"	"夜翼手镯"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv2"	"<font color='#5fc866'>夜翼手镯</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv3"	"<font color='#477bff'>夜翼手镯</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv4"	"<font color='#a91ac8'>夜翼手镯</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv5"	"<font color='#fe6d15'>夜翼手镯</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv6"	"<font color='#ffbc09'>夜翼手镯</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_1_lv7"	"<font color='#d92b2b'>夜翼手镯</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv1"	"格利风之眼"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv2"	"<font color='#5fc866'>格利风之眼</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv3"	"<font color='#477bff'>格利风之眼</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv4"	"<font color='#a91ac8'>格利风之眼</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv5"	"<font color='#fe6d15'>格利风之眼</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv6"	"<font color='#ffbc09'>格利风之眼</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_2_lv7"	"<font color='#d92b2b'>格利风之眼</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv1"	"地狱毁灭项链"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv2"	"<font color='#5fc866'>地狱毁灭项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv3"	"<font color='#477bff'>地狱毁灭项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv4"	"<font color='#a91ac8'>地狱毁灭项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv5"	"<font color='#fe6d15'>地狱毁灭项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv6"	"<font color='#ffbc09'>地狱毁灭项链</font>"
		"DOTA_Tooltip_ability_item_sj_sp_ty_5_3_lv7"	"<font color='#d92b2b'>地狱毁灭项链</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv1"	"被污染的银杯"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv2"	"<font color='#5fc866'>被污染的银杯</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv3"	"<font color='#477bff'>被污染的银杯</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv4"	"<font color='#a91ac8'>被污染的银杯</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv5"	"<font color='#fe6d15'>被污染的银杯</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv6"	"<font color='#ffbc09'>被污染的银杯</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_1_lv7"	"<font color='#d92b2b'>被污染的银杯</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv1"	"不死皇冠"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv2"	"<font color='#5fc866'>不死皇冠</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv3"	"<font color='#477bff'>不死皇冠</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv4"	"<font color='#a91ac8'>不死皇冠</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv5"	"<font color='#fe6d15'>不死皇冠</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv6"	"<font color='#ffbc09'>不死皇冠</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_2_lv7"	"<font color='#d92b2b'>不死皇冠</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv1"	"潘多拉宝箱"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv2"	"<font color='#5fc866'>潘多拉宝箱</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv3"	"<font color='#477bff'>潘多拉宝箱</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv4"	"<font color='#a91ac8'>潘多拉宝箱</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv5"	"<font color='#fe6d15'>潘多拉宝箱</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv6"	"<font color='#ffbc09'>潘多拉宝箱</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_3_lv7"	"<font color='#d92b2b'>潘多拉宝箱</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv1"	"不可视之乌鸦雕像"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv2"	"<font color='#5fc866'>不可视之乌鸦雕像</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv3"	"<font color='#477bff'>不可视之乌鸦雕像</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv4"	"<font color='#a91ac8'>不可视之乌鸦雕像</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv5"	"<font color='#fe6d15'>不可视之乌鸦雕像</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv6"	"<font color='#ffbc09'>不可视之乌鸦雕像</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_4_lv7"	"<font color='#d92b2b'>不可视之乌鸦雕像</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv1"	"幸运女神的眷顾"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv2"	"<font color='#5fc866'>幸运女神的眷顾</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv3"	"<font color='#477bff'>幸运女神的眷顾</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv4"	"<font color='#a91ac8'>幸运女神的眷顾</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv5"	"<font color='#fe6d15'>幸运女神的眷顾</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv6"	"<font color='#ffbc09'>幸运女神的眷顾</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_5_lv7"	"<font color='#d92b2b'>幸运女神的眷顾</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv1"	"吸血鬼的凝视"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv2"	"<font color='#5fc866'>吸血鬼的凝视</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv3"	"<font color='#477bff'>吸血鬼的凝视</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv4"	"<font color='#a91ac8'>吸血鬼的凝视</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv5"	"<font color='#fe6d15'>吸血鬼的凝视</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv6"	"<font color='#ffbc09'>吸血鬼的凝视</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_6_lv7"	"<font color='#d92b2b'>吸血鬼的凝视</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv1"	"盗贼手套"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv2"	"<font color='#5fc866'>盗贼手套</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv3"	"<font color='#477bff'>盗贼手套</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv4"	"<font color='#a91ac8'>盗贼手套</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv5"	"<font color='#fe6d15'>盗贼手套</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv6"	"<font color='#ffbc09'>盗贼手套</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_7_lv7"	"<font color='#d92b2b'>盗贼手套</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8"	"阴阳轮回玉"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv1"	"阴阳轮回玉"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv2"	"<font color='#5fc866'>阴阳轮回玉</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv3"	"<font color='#477bff'>阴阳轮回玉</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv4"	"<font color='#a91ac8'>阴阳轮回玉</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv5"	"<font color='#fe6d15'>阴阳轮回玉</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv6"	"<font color='#ffbc09'>阴阳轮回玉</font>"
		"DOTA_Tooltip_ability_item_sj_sy_dj_1_8_lv7"	"<font color='#d92b2b'>阴阳轮回玉</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv1"	"十字斩刀"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv2"	"<font color='#5fc866'>十字斩刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv3"	"<font color='#477bff'>十字斩刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv4"	"<font color='#a91ac8'>十字斩刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv5"	"<font color='#fe6d15'>十字斩刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv6"	"<font color='#ffbc09'>十字斩刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_1_lv7"	"<font color='#d92b2b'>十字斩刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv1"	"执行巨剑"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv2"	"<font color='#5fc866'>执行巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv3"	"<font color='#477bff'>执行巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv4"	"<font color='#a91ac8'>执行巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv5"	"<font color='#fe6d15'>执行巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv6"	"<font color='#ffbc09'>执行巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_1_2_lv7"	"<font color='#d92b2b'>执行巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv1"	"恶鬼斩魄"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv2"	"<font color='#5fc866'>恶鬼斩魄</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv3"	"<font color='#477bff'>恶鬼斩魄</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv4"	"<font color='#a91ac8'>恶鬼斩魄</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv5"	"<font color='#fe6d15'>恶鬼斩魄</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv6"	"<font color='#ffbc09'>恶鬼斩魄</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_1_lv7"	"<font color='#d92b2b'>恶鬼斩魄</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv1"	"斩空刃"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv2"	"<font color='#5fc866'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv3"	"<font color='#477bff'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv4"	"<font color='#a91ac8'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv5"	"<font color='#fe6d15'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv6"	"<font color='#ffbc09'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_2_2_lv7"	"<font color='#d92b2b'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv1"	"斩空刃"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv2"	"<font color='#5fc866'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv3"	"<font color='#477bff'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv4"	"<font color='#a91ac8'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv5"	"<font color='#fe6d15'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv6"	"<font color='#ffbc09'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_1_lv7"	"<font color='#d92b2b'>斩空刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv1"	"鲜血收割"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv2"	"<font color='#5fc866'>鲜血收割</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv3"	"<font color='#477bff'>鲜血收割</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv4"	"<font color='#a91ac8'>鲜血收割</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv5"	"<font color='#fe6d15'>鲜血收割</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv6"	"<font color='#ffbc09'>鲜血收割</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_3_2_lv7"	"<font color='#d92b2b'>鲜血收割</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv1"	"屠戮之刃"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv2"	"<font color='#5fc866'>屠戮之刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv3"	"<font color='#477bff'>屠戮之刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv4"	"<font color='#a91ac8'>屠戮之刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv5"	"<font color='#fe6d15'>屠戮之刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv6"	"<font color='#ffbc09'>屠戮之刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_1_lv7"	"<font color='#d92b2b'>屠戮之刃</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv1"	"斩月双刀"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv2"	"<font color='#5fc866'>斩月双刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv3"	"<font color='#477bff'>斩月双刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv4"	"<font color='#a91ac8'>斩月双刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv5"	"<font color='#fe6d15'>斩月双刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv6"	"<font color='#ffbc09'>斩月双刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_4_2_lv7"	"<font color='#d92b2b'>斩月双刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv1"	"银龙者巨剑"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv2"	"<font color='#5fc866'>银龙者巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv3"	"<font color='#477bff'>银龙者巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv4"	"<font color='#a91ac8'>银龙者巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv5"	"<font color='#fe6d15'>银龙者巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv6"	"<font color='#ffbc09'>银龙者巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_1_lv7"	"<font color='#d92b2b'>银龙者巨剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv1"	"沉睡的恶鬼阙"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv2"	"<font color='#5fc866'>沉睡的恶鬼阙</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv3"	"<font color='#477bff'>沉睡的恶鬼阙</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv4"	"<font color='#a91ac8'>沉睡的恶鬼阙</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv5"	"<font color='#fe6d15'>沉睡的恶鬼阙</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv6"	"<font color='#ffbc09'>沉睡的恶鬼阙</font>"
		"DOTA_Tooltip_ability_item_sj_wq_ll_5_2_lv7"	"<font color='#d92b2b'>沉睡的恶鬼阙</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv1"	"狂龙之怒"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv2"	"<font color='#5fc866'>狂龙之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv3"	"<font color='#477bff'>狂龙之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv4"	"<font color='#a91ac8'>狂龙之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv5"	"<font color='#fe6d15'>狂龙之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv6"	"<font color='#ffbc09'>狂龙之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_1_lv7"	"<font color='#d92b2b'>狂龙之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv1"	"复仇者之怒"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv2"	"<font color='#5fc866'>复仇者之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv3"	"<font color='#477bff'>复仇者之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv4"	"<font color='#a91ac8'>复仇者之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv5"	"<font color='#fe6d15'>复仇者之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv6"	"<font color='#ffbc09'>复仇者之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_1_2_lv7"	"<font color='#d92b2b'>复仇者之怒</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv1"	"双龙魔影刀"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv2"	"<font color='#5fc866'>双龙魔影刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv3"	"<font color='#477bff'>双龙魔影刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv4"	"<font color='#a91ac8'>双龙魔影刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv5"	"<font color='#fe6d15'>双龙魔影刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv6"	"<font color='#ffbc09'>双龙魔影刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_1_lv7"	"<font color='#d92b2b'>双龙魔影刀</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv1"	"毒影裁决者"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv2"	"<font color='#5fc866'>毒影裁决者</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv3"	"<font color='#477bff'>毒影裁决者</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv4"	"<font color='#a91ac8'>毒影裁决者</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv5"	"<font color='#fe6d15'>毒影裁决者</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv6"	"<font color='#ffbc09'>毒影裁决者</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_2_2_lv7"	"<font color='#d92b2b'>毒影裁决者</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv1"	"子午七星剑"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv2"	"<font color='#5fc866'>子午七星剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv3"	"<font color='#477bff'>子午七星剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv4"	"<font color='#a91ac8'>子午七星剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv5"	"<font color='#fe6d15'>子午七星剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv6"	"<font color='#ffbc09'>子午七星剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_1_lv7"	"<font color='#d92b2b'>子午七星剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv1"	"怒炎灭心剑"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv2"	"<font color='#5fc866'>怒炎灭心剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv3"	"<font color='#477bff'>怒炎灭心剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv4"	"<font color='#a91ac8'>怒炎灭心剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv5"	"<font color='#fe6d15'>怒炎灭心剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv6"	"<font color='#ffbc09'>怒炎灭心剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_3_2_lv7"	"<font color='#d92b2b'>怒炎灭心剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv1"	"逐风者长剑"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv2"	"<font color='#5fc866'>逐风者长剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv3"	"<font color='#477bff'>逐风者长剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv4"	"<font color='#a91ac8'>逐风者长剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv5"	"<font color='#fe6d15'>逐风者长剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv6"	"<font color='#ffbc09'>逐风者长剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_1_lv7"	"<font color='#d92b2b'>逐风者长剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv1"	"赤龙剑"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv2"	"<font color='#5fc866'>赤龙剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv3"	"<font color='#477bff'>赤龙剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv4"	"<font color='#a91ac8'>赤龙剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv5"	"<font color='#fe6d15'>赤龙剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv6"	"<font color='#ffbc09'>赤龙剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_4_2_lv7"	"<font color='#d92b2b'>赤龙剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv1"	"无影剑"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv2"	"<font color='#5fc866'>无影剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv3"	"<font color='#477bff'>无影剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv4"	"<font color='#a91ac8'>无影剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv5"	"<font color='#fe6d15'>无影剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv6"	"<font color='#ffbc09'>无影剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_1_lv7"	"<font color='#d92b2b'>无影剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv1"	"幸运魔剑"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv2"	"<font color='#5fc866'>幸运魔剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv3"	"<font color='#477bff'>幸运魔剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv4"	"<font color='#a91ac8'>幸运魔剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv5"	"<font color='#fe6d15'>幸运魔剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv6"	"<font color='#ffbc09'>幸运魔剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_mj_5_2_lv7"	"<font color='#d92b2b'>幸运魔剑</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv1"	"伏虎魔杖"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv2"	"<font color='#5fc866'>伏虎魔杖</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv3"	"<font color='#477bff'>伏虎魔杖</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv4"	"<font color='#a91ac8'>伏虎魔杖</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv5"	"<font color='#fe6d15'>伏虎魔杖</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv6"	"<font color='#ffbc09'>伏虎魔杖</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_1_lv7"	"<font color='#d92b2b'>伏虎魔杖</font>"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_2_lv1"	"精灵魔杖"
		"DOTA_Tooltip_ability_item_sj_wq_zl_1_2_lv2"	"<font color='#5fc866'>精灵魔杖</font>"
